Entry, Tail, Size, Date,Resolution,Height,Width,Depth
EMD-0434,emd_0434_half_map_2.map.gz,161733821,2019-06-12,4.5,352.0,352.0,352.0
EMD-0452,emd_0452_half_map_1.map.gz,52067830,2020-08-04,3.7,256.0,256.0,256.0
EMD-0452,emd_0452_half_map_2.map.gz,52036021,2020-08-04,3.7,256.0,256.0,256.0
EMD-0456,emd_0456_half_map_1.map.gz,28266047,2020-11-21,6.6,210.0,210.0,210.0
EMD-0456,emd_0456_half_map_2.map.gz,28263232,2020-11-21,6.6,210.0,210.0,210.0
EMD-0468,emd_0468_half_map_1.map.gz,62056103,2019-03-11,3.9,256.0,256.0,256.0
EMD-0468,emd_0468_half_map_2.map.gz,62008298,2019-03-11,3.9,256.0,256.0,256.0
EMD-0469,emd_0469_half_map_1.map.gz,84715537,2020-09-21,2.92,300.0,300.0,300.0
EMD-0469,emd_0469_half_map_2.map.gz,84870401,2020-09-21,2.92,300.0,300.0,300.0
EMD-0480,emd_0480_half_map_1.map.gz,62842858,2019-03-11,3.54,256.0,256.0,256.0
EMD-0480,emd_0480_half_map_2.map.gz,62808111,2019-03-11,3.54,256.0,256.0,256.0
EMD-0487,emd_0487_half_map_1.map.gz,47781433,2019-02-09,4.0,256.0,256.0,256.0
EMD-0487,emd_0487_half_map_2.map.gz,47773360,2019-02-09,4.0,256.0,256.0,256.0
EMD-0488,emd_0488_half_map_1.map.gz,47815463,2019-02-11,3.4,256.0,256.0,256.0
EMD-0488,emd_0488_half_map_2.map.gz,47837637,2019-02-11,3.4,256.0,256.0,256.0
EMD-0489,emd_0489_half_map_1.map.gz,47995271,2019-02-11,4.3,256.0,256.0,256.0
EMD-0489,emd_0489_half_map_2.map.gz,47953355,2019-02-11,4.3,256.0,256.0,256.0
EMD-0490,emd_0490_half_map_1.map.gz,42802233,2019-06-13,7.8,240.0,240.0,240.0
EMD-0490,emd_0490_half_map_2.map.gz,42864155,2019-06-13,7.8,240.0,240.0,240.0
EMD-0491,emd_0491_half_map_1.map.gz,42852256,2019-06-13,8.5,240.0,240.0,240.0
EMD-0491,emd_0491_half_map_2.map.gz,42865735,2019-06-13,8.5,240.0,240.0,240.0
EMD-0492,emd_0492_half_map_1.map.gz,42676892,2019-06-13,7.7,240.0,240.0,240.0
EMD-0492,emd_0492_half_map_2.map.gz,42670352,2019-06-13,7.7,240.0,240.0,240.0
EMD-0493,emd_0493_half_map_1.map.gz,42840025,2019-06-13,8.7,240.0,240.0,240.0
EMD-0493,emd_0493_half_map_2.map.gz,42791257,2019-06-13,8.7,240.0,240.0,240.0
EMD-0494,emd_0494_half_map_1.map.gz,42863883,2019-06-13,8.3,240.0,240.0,240.0
EMD-0494,emd_0494_half_map_2.map.gz,42840619,2019-06-13,8.3,240.0,240.0,240.0
EMD-0495,emd_0495_half_map_1.map.gz,42863601,2019-06-13,8.2,240.0,240.0,240.0
EMD-0495,emd_0495_half_map_2.map.gz,42896911,2019-06-13,8.2,240.0,240.0,240.0
EMD-0496,emd_0496_half_map_1.map.gz,42663712,2019-06-13,6.5,240.0,240.0,240.0
EMD-0496,emd_0496_half_map_2.map.gz,42662326,2019-06-13,6.5,240.0,240.0,240.0
EMD-0498,emd_0498_half_map_1.map.gz,11370136,2019-03-27,2.7,160.0,160.0,160.0
EMD-0498,emd_0498_half_map_2.map.gz,11368777,2019-03-27,2.7,160.0,160.0,160.0
EMD-0499,emd_0499_half_map_1.map.gz,11654062,2019-03-27,2.7,160.0,160.0,160.0
EMD-0499,emd_0499_half_map_2.map.gz,11650332,2019-03-27,2.7,160.0,160.0,160.0
EMD-0500,emd_0500_half_map_1.map.gz,13567863,2019-02-11,3.4,250.0,250.0,250.0
EMD-0500,emd_0500_half_map_2.map.gz,13567519,2019-02-11,3.4,250.0,250.0,250.0
EMD-0501,emd_0501_half_map_1.map.gz,13573180,2019-02-11,3.5,250.0,250.0,250.0
EMD-0501,emd_0501_half_map_2.map.gz,13573014,2019-02-11,3.5,250.0,250.0,250.0
EMD-0510,emd_0510_half_map_1.map.gz,138729656,2020-04-29,3.63,336.0,336.0,336.0
EMD-0510,emd_0510_half_map_2.map.gz,140979358,2020-04-29,3.63,336.0,336.0,336.0
EMD-0520,emd_0520_half_map_1.map.gz,52086464,2019-05-23,3.1,256.0,256.0,256.0
EMD-0520,emd_0520_half_map_2.map.gz,52090454,2019-05-23,3.1,256.0,256.0,256.0
EMD-0521,emd_0521_half_map_1.map.gz,52046666,2019-05-23,3.5,256.0,256.0,256.0
EMD-0521,emd_0521_half_map_2.map.gz,52051806,2019-05-23,3.5,256.0,256.0,256.0
EMD-0522,emd_0522_half_map_1.map.gz,147245733,2019-11-04,3.1,360.0,360.0,360.0
EMD-0522,emd_0522_half_map_2.map.gz,147265530,2019-11-04,3.1,360.0,360.0,360.0
EMD-0527,emd_0527_half_map_1.map.gz,202955613,2019-06-06,2.3,256.0,256.0,256.0
EMD-0527,emd_0527_half_map_2.map.gz,202943485,2019-06-06,2.3,256.0,256.0,256.0
EMD-0528,emd_0528_half_map_1.map.gz,60888212,2019-06-06,3.4,256.0,256.0,256.0
EMD-0528,emd_0528_half_map_2.map.gz,60957869,2019-06-06,3.4,256.0,256.0,256.0
EMD-0552,emd_0552_half_map_1.map.gz,7669263,2019-05-16,3.0,128.0,128.0,128.0
EMD-0552,emd_0552_half_map_2.map.gz,7669704,2019-05-16,3.0,128.0,128.0,128.0
EMD-0553,emd_0553_half_map_1.map.gz,178960760,2019-06-05,2.4,384.0,384.0,384.0
EMD-0553,emd_0553_half_map_2.map.gz,179069797,2019-06-05,2.4,384.0,384.0,384.0
EMD-0560,emd_0560_half_map_1.map.gz,23512829,2019-07-01,3.2,200.0,200.0,200.0
EMD-0560,emd_0560_half_map_2.map.gz,23511179,2019-07-01,3.2,200.0,200.0,200.0
EMD-0561,emd_0561_half_map_1.map.gz,24510710,2019-05-20,3.4,200.0,200.0,200.0
EMD-0561,emd_0561_half_map_2.map.gz,24510543,2019-05-20,3.4,200.0,200.0,200.0
EMD-0565,emd_0565_half_map_1.map.gz,203262808,2019-11-04,3.6,400.0,400.0,400.0
EMD-0565,emd_0565_half_map_2.map.gz,203080096,2019-11-04,3.6,400.0,400.0,400.0
EMD-0567,emd_0567_half_map_1.map.gz,50770239,2019-04-08,3.67,256.0,256.0,256.0
EMD-0567,emd_0567_half_map_2.map.gz,50786291,2019-04-08,3.67,256.0,256.0,256.0
EMD-0568,emd_0568_half_map_1.map.gz,50731196,2019-04-29,4.11,256.0,256.0,256.0
EMD-0568,emd_0568_half_map_2.map.gz,50729092,2019-04-29,4.11,256.0,256.0,256.0
EMD-0587,emd_0587_half_map_1.map.gz,52179298,2020-08-04,4.1,256.0,256.0,256.0
EMD-0587,emd_0587_half_map_2.map.gz,52024129,2020-08-04,4.1,256.0,256.0,256.0
EMD-0588,emd_0588_half_map_1.map.gz,51990160,2020-08-04,4.3,256.0,256.0,256.0
EMD-0588,emd_0588_half_map_2.map.gz,51943462,2020-08-04,4.3,256.0,256.0,256.0
EMD-0589,emd_0589_half_map_1.map.gz,52044754,2020-08-04,3.9,256.0,256.0,256.0
EMD-0589,emd_0589_half_map_2.map.gz,52021480,2020-08-04,3.9,256.0,256.0,256.0
EMD-0590,emd_0590_half_map_1.map.gz,24386747,2019-03-04,3.13,190.0,190.0,190.0
EMD-0590,emd_0590_half_map_2.map.gz,24387149,2019-03-04,3.13,190.0,190.0,190.0
EMD-0591,emd_0591_half_map_1.map.gz,25489897,2019-03-04,3.37,190.0,190.0,190.0
EMD-0591,emd_0591_half_map_2.map.gz,25488277,2019-03-04,3.37,190.0,190.0,190.0
EMD-0592,emd_0592_half_map_1.map.gz,24393409,2019-03-04,3.15,190.0,190.0,190.0
EMD-0592,emd_0592_half_map_2.map.gz,24392883,2019-03-04,3.15,190.0,190.0,190.0
EMD-0596,emd_0596_half_map_1.map.gz,254465732,2019-06-10,3.08,430.0,430.0,430.0
EMD-0596,emd_0596_half_map_2.map.gz,254187881,2019-06-10,3.08,430.0,430.0,430.0
EMD-0597,emd_0597_half_map_1.map.gz,253766777,2019-06-10,3.72,430.0,430.0,430.0
EMD-0597,emd_0597_half_map_2.map.gz,253569721,2019-06-10,3.72,430.0,430.0,430.0
EMD-0598,emd_0598_half_map_1.map.gz,203198516,2019-06-10,3.9,400.0,400.0,400.0
EMD-0598,emd_0598_half_map_2.map.gz,203187920,2019-06-10,3.9,400.0,400.0,400.0
EMD-0599,emd_0599_half_map_1.map.gz,204102660,2019-06-10,3.9,400.0,400.0,400.0
EMD-0599,emd_0599_half_map_2.map.gz,204083725,2019-06-10,3.9,400.0,400.0,400.0
EMD-0600,emd_0600_half_map_1.map.gz,204336905,2019-06-10,3.0,400.0,400.0,400.0
EMD-0600,emd_0600_half_map_2.map.gz,203838921,2019-06-10,3.0,400.0,400.0,400.0
EMD-0601,emd_0601_half_map_1.map.gz,220506058,2019-06-10,3.4,410.0,410.0,410.0
EMD-0601,emd_0601_half_map_2.map.gz,220369962,2019-06-10,3.4,410.0,410.0,410.0
EMD-0602,emd_0602_half_map_1.map.gz,46671295,2020-08-04,3.8,256.0,256.0,256.0
EMD-0602,emd_0602_half_map_2.map.gz,46665473,2020-08-04,3.8,256.0,256.0,256.0
EMD-0603,emd_0603_half_map_1.map.gz,41906498,2020-11-21,3.6,256.0,256.0,256.0
EMD-0603,emd_0603_half_map_2.map.gz,41919811,2020-11-21,3.6,256.0,256.0,256.0
EMD-0604,emd_0604_half_map_1.map.gz,44177424,2020-08-04,3.7,256.0,256.0,256.0
EMD-0604,emd_0604_half_map_2.map.gz,44183524,2020-08-04,3.7,256.0,256.0,256.0
EMD-0612,emd_0612_half_map_1.map.gz,64348067,2019-05-13,3.7,194.0,93.0,157.0
EMD-0612,emd_0612_half_map_2.map.gz,64288480,2019-05-13,3.7,194.0,93.0,157.0
EMD-0613,emd_0613_half_map_1.map.gz,59036788,2019-05-13,3.3,194.0,93.0,157.0
EMD-0613,emd_0613_half_map_2.map.gz,58997681,2019-05-13,3.3,194.0,93.0,157.0
EMD-0614,emd_0614_half_map_1.map.gz,84878302,2019-05-13,4.0,513.0,513.0,513.0
EMD-0614,emd_0614_half_map_2.map.gz,84862103,2019-05-13,4.0,513.0,513.0,513.0
EMD-0615,emd_0615_half_map_1.map.gz,130011481,2019-05-13,4.1,513.0,513.0,513.0
EMD-0615,emd_0615_half_map_2.map.gz,130014927,2019-05-13,4.1,513.0,513.0,513.0
EMD-0620,emd_0620_half_map_1.map.gz,103138853,2019-12-02,8.9,320.0,320.0,320.0
EMD-0620,emd_0620_half_map_2.map.gz,103253429,2019-12-02,8.9,320.0,320.0,320.0
EMD-0632,emd_0632_half_map_1.map.gz,83230030,2020-03-02,2.7,180.0,180.0,180.0
EMD-0632,emd_0632_half_map_2.map.gz,83465637,2020-03-02,2.7,180.0,180.0,180.0
EMD-0652,emd_0652_half_map_1.map.gz,12366490,2019-06-10,3.5,320.0,320.0,320.0
EMD-0652,emd_0652_half_map_2.map.gz,12367343,2019-06-10,3.5,320.0,320.0,320.0
EMD-0653,emd_0653_half_map_1.map.gz,4536368,2019-06-10,4.6,256.0,256.0,256.0
EMD-0653,emd_0653_half_map_2.map.gz,4537062,2019-06-10,4.6,256.0,256.0,256.0
EMD-0654,emd_0654_half_map_1.map.gz,4549101,2019-06-10,5.2,256.0,256.0,256.0
EMD-0654,emd_0654_half_map_2.map.gz,4548958,2019-06-10,5.2,256.0,256.0,256.0
EMD-0655,emd_0655_half_map_1.map.gz,62304375,2019-06-10,4.9,256.0,256.0,256.0
EMD-0655,emd_0655_half_map_2.map.gz,62304720,2019-06-10,4.9,256.0,256.0,256.0
EMD-0665,emd_0665_half_map_1.map.gz,29209465,2019-06-25,3.9,200.0,200.0,200.0
EMD-0665,emd_0665_half_map_2.map.gz,29207777,2019-06-25,3.9,200.0,200.0,200.0
EMD-0666,emd_0666_half_map_1.map.gz,47560557,2019-06-25,4.1,234.0,234.0,234.0
EMD-0666,emd_0666_half_map_2.map.gz,47559119,2019-06-25,4.1,234.0,234.0,234.0
EMD-0700,emd_0700_half_map_1.map.gz,42741304,2020-12-01,3.8,240.0,240.0,240.0
EMD-0700,emd_0700_half_map_2.map.gz,42738850,2020-12-01,3.8,240.0,240.0,240.0
EMD-0716,emd_0716_half_map_1.map.gz,50830963,2020-12-01,3.3,256.0,256.0,256.0
EMD-0716,emd_0716_half_map_2.map.gz,50839415,2020-12-01,3.3,256.0,256.0,256.0
EMD-0719,emd_0719_half_map_1.map.gz,31775110,2020-12-01,3.2,256.0,256.0,256.0
EMD-0719,emd_0719_half_map_2.map.gz,31774941,2020-12-01,3.2,256.0,256.0,256.0
EMD-0773,emd_0773_half_map_1.map.gz,237668713,2020-01-06,8.1,400.0,400.0,400.0
EMD-0773,emd_0773_half_map_2.map.gz,237672480,2020-01-06,8.1,400.0,400.0,400.0
EMD-0774,emd_0774_half_map_1.map.gz,237771073,2020-12-01,8.1,400.0,400.0,400.0
EMD-0774,emd_0774_half_map_2.map.gz,237771555,2020-12-01,8.1,400.0,400.0,400.0
EMD-0776,emd_0776_half_map_1.map.gz,42664266,2020-12-01,2.67,240.0,240.0,240.0
EMD-0776,emd_0776_half_map_2.map.gz,42667728,2020-12-01,2.67,240.0,240.0,240.0
EMD-0790,emd_0790_half_map_1.map.gz,338649072,2020-12-01,9.6,450.0,450.0,450.0
EMD-0790,emd_0790_half_map_2.map.gz,338655088,2020-12-01,9.6,450.0,450.0,450.0
EMD-0825,emd_0825_half_map_1.map.gz,101104401,2020-12-01,2.34,320.0,320.0,320.0
EMD-0825,emd_0825_half_map_2.map.gz,101101078,2020-12-01,2.34,320.0,320.0,320.0
EMD-0826,emd_0826_half_map_1.map.gz,101580544,2020-12-01,2.53,320.0,320.0,320.0
EMD-0826,emd_0826_half_map_2.map.gz,101436781,2020-12-01,2.53,320.0,320.0,320.0
EMD-0827,emd_0827_half_map_1.map.gz,121346204,2020-12-01,2.63,320.0,320.0,320.0
EMD-0827,emd_0827_half_map_2.map.gz,121349876,2020-12-01,2.63,320.0,320.0,320.0
EMD-0839,emd_0839_half_map_1.map.gz,133601313,2020-12-01,10.6,330.0,330.0,330.0
EMD-0839,emd_0839_half_map_2.map.gz,133596406,2020-12-01,10.6,330.0,330.0,330.0
EMD-0840,emd_0840_half_map_1.map.gz,6886458,2020-12-01,6.09,300.0,300.0,300.0
EMD-0840,emd_0840_half_map_2.map.gz,6889971,2020-12-01,6.09,300.0,300.0,300.0
EMD-0874,emd_0874_half_map_1.map.gz,84728020,2020-12-22,3.69,300.0,300.0,300.0
EMD-0874,emd_0874_half_map_2.map.gz,84738937,2020-12-22,3.69,300.0,300.0,300.0
EMD-0876,emd_0876_half_map_1.map.gz,30109909,2020-12-01,9.58,400.0,400.0,400.0
EMD-0876,emd_0876_half_map_2.map.gz,30108489,2020-12-01,9.58,400.0,400.0,400.0
EMD-0882,emd_0882_half_map_1.map.gz,10061132,2020-09-03,3.3,160.0,160.0,160.0
EMD-0882,emd_0882_half_map_2.map.gz,10059290,2020-09-03,3.3,160.0,160.0,160.0
EMD-0912,emd_0912_half_map_1.map.gz,14456984,2020-12-01,2.9,168.0,168.0,168.0
EMD-0912,emd_0912_half_map_2.map.gz,14463192,2020-12-01,2.9,168.0,168.0,168.0
EMD-0915,emd_0915_half_map_1.map.gz,14463652,2020-12-01,2.8,168.0,168.0,168.0
EMD-0915,emd_0915_half_map_2.map.gz,14463252,2020-12-01,2.8,168.0,168.0,168.0
EMD-0919,emd_0919_half_map_1.map.gz,152315150,2020-07-22,2.66,368.0,368.0,368.0
EMD-0919,emd_0919_half_map_2.map.gz,152266826,2020-07-22,2.66,368.0,368.0,368.0
EMD-0920,emd_0920_half_map_1.map.gz,20850786,2020-07-22,3.4,190.0,190.0,190.0
EMD-0920,emd_0920_half_map_2.map.gz,20862435,2020-07-22,3.4,190.0,190.0,190.0
EMD-0921,emd_0921_half_map_1.map.gz,17160795,2020-07-22,3.6,178.0,178.0,178.0
EMD-0921,emd_0921_half_map_2.map.gz,17131176,2020-07-22,3.6,178.0,178.0,178.0
EMD-0922,emd_0922_half_map_1.map.gz,15509575,2020-07-22,3.4,182.0,182.0,182.0
EMD-0922,emd_0922_half_map_2.map.gz,15512986,2020-07-22,3.4,182.0,182.0,182.0
EMD-0923,emd_0923_half_map_1.map.gz,18297965,2020-07-22,3.4,182.0,182.0,182.0
EMD-0923,emd_0923_half_map_2.map.gz,18301596,2020-07-22,3.4,182.0,182.0,182.0
EMD-0924,emd_0924_half_map_1.map.gz,14457187,2020-08-19,2.8,168.0,168.0,168.0
EMD-0924,emd_0924_half_map_2.map.gz,14437869,2020-08-19,2.8,168.0,168.0,168.0
EMD-0925,emd_0925_half_map_1.map.gz,14449943,2020-08-19,2.9,168.0,168.0,168.0
EMD-0925,emd_0925_half_map_2.map.gz,14435749,2020-08-19,2.9,168.0,168.0,168.0
EMD-0926,emd_0926_half_map_1.map.gz,14468221,2020-08-19,2.8,168.0,168.0,168.0
EMD-0926,emd_0926_half_map_2.map.gz,14446129,2020-08-19,2.8,168.0,168.0,168.0
EMD-0927,emd_0927_half_map_1.map.gz,14507428,2020-08-19,3.1,168.0,168.0,168.0
EMD-0927,emd_0927_half_map_2.map.gz,14510933,2020-08-19,3.1,168.0,168.0,168.0
EMD-0928,emd_0928_half_map_1.map.gz,14503262,2020-08-19,3.4,168.0,168.0,168.0
EMD-0928,emd_0928_half_map_2.map.gz,14503607,2020-08-19,3.4,168.0,168.0,168.0
EMD-0940,emd_0940_half_map_1.map.gz,20768846,2020-03-03,3.9,192.0,192.0,192.0
EMD-0940,emd_0940_half_map_2.map.gz,20769176,2020-03-03,3.9,192.0,192.0,192.0
EMD-0945,emd_0945_half_map_1.map.gz,51442600,2020-07-05,2.94,256.0,256.0,256.0
EMD-0945,emd_0945_half_map_2.map.gz,51427978,2020-07-05,2.94,256.0,256.0,256.0
EMD-0947,emd_0947_half_map_1.map.gz,51866667,2020-07-05,3.24,256.0,256.0,256.0
EMD-0947,emd_0947_half_map_2.map.gz,51851963,2020-07-05,3.24,256.0,256.0,256.0
EMD-0975,emd_0975_half_map_1.map.gz,24265825,2020-12-01,3.1,200.0,200.0,200.0
EMD-0975,emd_0975_half_map_2.map.gz,24265973,2020-12-01,3.1,200.0,200.0,200.0
EMD-0976,emd_0976_half_map_1.map.gz,24304552,2020-12-01,3.1,200.0,200.0,200.0
EMD-0976,emd_0976_half_map_2.map.gz,24305184,2020-12-01,3.1,200.0,200.0,200.0
EMD-0979,emd_0979_half_map_1.map.gz,81525349,2020-12-01,8.8,280.0,280.0,280.0
EMD-0979,emd_0979_half_map_2.map.gz,81519880,2020-12-01,8.8,280.0,280.0,280.0
EMD-0980,emd_0980_half_map_1.map.gz,204098875,2020-12-01,3.56,400.0,400.0,400.0
EMD-0980,emd_0980_half_map_2.map.gz,204127997,2020-12-01,3.56,400.0,400.0,400.0
EMD-0981,emd_0981_half_map_1.map.gz,209908746,2020-12-01,2.84,384.0,384.0,384.0
EMD-0981,emd_0981_half_map_2.map.gz,209908455,2020-12-01,2.84,384.0,384.0,384.0
EMD-0988,emd_0988_half_map_1.map.gz,101343001,2020-12-01,2.8,320.0,320.0,320.0
EMD-0988,emd_0988_half_map_2.map.gz,101364740,2020-12-01,2.8,320.0,320.0,320.0
EMD-0989,emd_0989_half_map_1.map.gz,101467590,2020-12-01,3.0,320.0,320.0,320.0
EMD-0989,emd_0989_half_map_2.map.gz,101462275,2020-12-01,3.0,320.0,320.0,320.0
EMD-0990,emd_0990_half_map_1.map.gz,101716659,2020-12-01,3.2,320.0,320.0,320.0
EMD-0990,emd_0990_half_map_2.map.gz,101738192,2020-12-01,3.2,320.0,320.0,320.0
EMD-0991,emd_0991_half_map_1.map.gz,101439220,2020-12-01,3.1,320.0,320.0,320.0
EMD-0991,emd_0991_half_map_2.map.gz,101544176,2020-12-01,3.1,320.0,320.0,320.0
EMD-0993,emd_0993_half_map_1.map.gz,16615547,2020-12-01,2.65,176.0,176.0,176.0
EMD-0993,emd_0993_half_map_2.map.gz,16616783,2020-12-01,2.65,176.0,176.0,176.0
EMD-10001,emd_10001_half_map_1.map.gz,173338878,2020-06-30,3.47,380.0,380.0,380.0
EMD-10001,emd_10001_half_map_2.map.gz,173281371,2020-06-30,3.47,380.0,380.0,380.0
EMD-10003,emd_10003_half_map_1.map.gz,173872467,2020-11-18,4.08,380.0,380.0,380.0
EMD-10003,emd_10003_half_map_2.map.gz,173853067,2020-11-18,4.08,380.0,380.0,380.0
EMD-10012,emd_10012_half_map_1.map.gz,80036319,2020-07-13,3.27,300.0,300.0,300.0
EMD-10012,emd_10012_half_map_2.map.gz,79977025,2020-07-13,3.27,300.0,300.0,300.0
EMD-10016,emd_10016_half_map_1.map.gz,24440203,2019-07-29,3.61,200.0,200.0,200.0
EMD-10016,emd_10016_half_map_2.map.gz,24439695,2019-07-29,3.61,200.0,200.0,200.0
EMD-10017,emd_10017_half_map_1.map.gz,24396108,2020-11-18,6.98,200.0,200.0,200.0
EMD-10017,emd_10017_half_map_2.map.gz,24319991,2020-11-18,6.98,200.0,200.0,200.0
EMD-10018,emd_10018_half_map_1.map.gz,24469484,2019-07-29,4.13,200.0,200.0,200.0
EMD-10018,emd_10018_half_map_2.map.gz,24465615,2019-07-29,4.13,200.0,200.0,200.0
EMD-10021,emd_10021_half_map_1.map.gz,357038001,2020-07-15,2.97,480.0,480.0,480.0
EMD-10021,emd_10021_half_map_2.map.gz,357029396,2020-07-15,2.97,480.0,480.0,480.0
EMD-10022,emd_10022_half_map_1.map.gz,356147982,2020-07-15,3.14,480.0,480.0,480.0
EMD-10022,emd_10022_half_map_2.map.gz,356131835,2020-07-15,3.14,480.0,480.0,480.0
EMD-10023,emd_10023_half_map_1.map.gz,354818848,2021-01-19,2.87,187.0,200.0,249.0
EMD-10023,emd_10023_half_map_2.map.gz,354768267,2021-01-19,2.87,187.0,200.0,249.0
EMD-10024,emd_10024_half_map_1.map.gz,355044110,2021-01-19,2.85,153.0,171.0,186.0
EMD-10024,emd_10024_half_map_2.map.gz,355013508,2021-01-19,2.85,153.0,171.0,186.0
EMD-10025,emd_10025_half_map_1.map.gz,353016187,2021-01-19,3.11,103.0,133.0,149.0
EMD-10025,emd_10025_half_map_2.map.gz,352950837,2021-01-19,3.11,103.0,133.0,149.0
EMD-10026,emd_10026_half_map_1.map.gz,353318791,2021-01-19,3.04,172.0,134.0,122.0
EMD-10026,emd_10026_half_map_2.map.gz,353303553,2021-01-19,3.04,172.0,134.0,122.0
EMD-10027,emd_10027_half_map_1.map.gz,353801626,2021-01-19,2.85,111.0,114.0,162.0
EMD-10027,emd_10027_half_map_2.map.gz,353803955,2021-01-19,2.85,111.0,114.0,162.0
EMD-10028,emd_10028_half_map_1.map.gz,356875646,2021-01-19,3.02,197.0,209.0,247.0
EMD-10028,emd_10028_half_map_2.map.gz,356906537,2021-01-19,3.02,197.0,209.0,247.0
EMD-10029,emd_10029_half_map_1.map.gz,354996334,2021-01-19,3.02,153.0,171.0,186.0
EMD-10029,emd_10029_half_map_2.map.gz,354998807,2021-01-19,3.02,153.0,171.0,186.0
EMD-10030,emd_10030_half_map_1.map.gz,353683979,2021-01-19,3.38,103.0,133.0,149.0
EMD-10030,emd_10030_half_map_2.map.gz,353676094,2021-01-19,3.38,103.0,133.0,149.0
EMD-10031,emd_10031_half_map_1.map.gz,354215326,2021-01-19,3.38,172.0,134.0,122.0
EMD-10031,emd_10031_half_map_2.map.gz,354223896,2021-01-19,3.38,172.0,134.0,122.0
EMD-10032,emd_10032_half_map_1.map.gz,355771794,2021-01-19,3.0,128.0,165.0,178.0
EMD-10032,emd_10032_half_map_2.map.gz,355731950,2021-01-19,3.0,128.0,165.0,178.0
EMD-10040,emd_10040_half_map_1.map.gz,346483401,2020-02-06,3.86,480.0,480.0,480.0
EMD-10040,emd_10040_half_map_2.map.gz,346580175,2020-02-06,3.86,480.0,480.0,480.0
EMD-10041,emd_10041_half_map_1.map.gz,172665526,2020-01-27,3.36,360.0,360.0,360.0
EMD-10041,emd_10041_half_map_2.map.gz,172665628,2020-01-27,3.36,360.0,360.0,360.0
EMD-10042,emd_10042_half_map_1.map.gz,251920355,2020-01-28,2.81,408.0,408.0,408.0
EMD-10042,emd_10042_half_map_2.map.gz,251920909,2020-01-28,2.81,408.0,408.0,408.0
EMD-10043,emd_10043_half_map_1.map.gz,172801429,2020-01-28,3.1,360.0,360.0,360.0
EMD-10043,emd_10043_half_map_2.map.gz,172802346,2020-01-28,3.1,360.0,360.0,360.0
EMD-10044,emd_10044_half_map_1.map.gz,172696208,2020-01-27,3.05,360.0,360.0,360.0
EMD-10044,emd_10044_half_map_2.map.gz,172693614,2020-01-27,3.05,360.0,360.0,360.0
EMD-10045,emd_10045_half_map_1.map.gz,347414529,2020-02-06,3.55,480.0,480.0,480.0
EMD-10045,emd_10045_half_map_2.map.gz,345988247,2020-02-06,3.55,480.0,480.0,480.0
EMD-10046,emd_10046_half_map_1.map.gz,354090818,2020-11-18,5.11,480.0,480.0,480.0
EMD-10046,emd_10046_half_map_2.map.gz,354904024,2020-11-18,5.11,480.0,480.0,480.0
EMD-10049,emd_10049_half_map_1.map.gz,10283685,2019-11-14,3.3,150.0,150.0,150.0
EMD-10049,emd_10049_half_map_2.map.gz,10285275,2019-11-14,3.3,150.0,150.0,150.0
EMD-10052,emd_10052_half_map_1.map.gz,355295740,2019-08-07,3.5,480.0,480.0,480.0
EMD-10052,emd_10052_half_map_2.map.gz,353230509,2019-08-07,3.5,480.0,480.0,480.0
EMD-10058,emd_10058_half_map_1.map.gz,84728060,2020-07-06,3.1,300.0,300.0,300.0
EMD-10058,emd_10058_half_map_2.map.gz,84726908,2020-07-06,3.1,300.0,300.0,300.0
EMD-10059,emd_10059_half_map_1.map.gz,84743510,2020-07-06,4.0,300.0,300.0,300.0
EMD-10059,emd_10059_half_map_2.map.gz,84727673,2020-07-06,4.0,300.0,300.0,300.0
EMD-10060,emd_10060_half_map_1.map.gz,430985104,2019-07-08,4.5,512.0,512.0,512.0
EMD-10060,emd_10060_half_map_2.map.gz,430972464,2019-07-08,4.5,512.0,512.0,512.0
EMD-10061,emd_10061_half_map_1.map.gz,432047273,2019-07-08,4.1,512.0,512.0,512.0
EMD-10061,emd_10061_half_map_2.map.gz,431586426,2019-07-08,4.1,512.0,512.0,512.0
EMD-10062,emd_10062_half_map_1.map.gz,6414604,2019-07-13,14.7,120.0,120.0,120.0
EMD-10062,emd_10062_half_map_2.map.gz,6414836,2019-07-13,14.7,120.0,120.0,120.0
EMD-10063,emd_10063_half_map_1.map.gz,6412377,2019-07-13,14.7,120.0,120.0,120.0
EMD-10063,emd_10063_half_map_2.map.gz,6412032,2019-07-13,14.7,120.0,120.0,120.0
EMD-10064,emd_10064_half_map_1.map.gz,15208368,2019-07-13,20.6,160.0,160.0,160.0
EMD-10064,emd_10064_half_map_2.map.gz,15209301,2019-07-13,20.6,160.0,160.0,160.0
EMD-10065,emd_10065_half_map_1.map.gz,15205229,2019-07-13,18.8,160.0,160.0,160.0
EMD-10065,emd_10065_half_map_2.map.gz,15206526,2019-07-13,18.8,160.0,160.0,160.0
EMD-10069,emd_10069_half_map_1.map.gz,52138536,2019-12-11,3.2,256.0,256.0,256.0
EMD-10069,emd_10069_half_map_2.map.gz,52121468,2019-12-11,3.2,256.0,256.0,256.0
EMD-10088,emd_10088_half_map_1.map.gz,76266205,2020-06-30,4.2,290.0,290.0,290.0
EMD-10088,emd_10088_half_map_2.map.gz,76260810,2020-06-30,4.2,290.0,290.0,290.0
